Sigla,Code,Munic,1996,2000,2007,2010
MG,3139003,Machado,10061,7936,7138,6620
MG,3139102,Madre de Deus de Minas,1361,1296,1242,1172
MG,3139201,Malacacheta,19958,8324,7005,6958
MG,3139250,Mamonas,4857,4353,3869,3509
MG,3139300,Manga,14585,7987,6528,5965
MG,3139409,Manhuaçu,20738,15017,14389,14735
MG,3139508,Manhumirim,5803,4302,3534,4339
MG,3139607,Mantena,12833,7561,6101,5853
MG,3139706,Maravilhas,2237,2130,2155,2267
MG,3139805,Mar de Espanha,1658,1444,1061,999
MG,3139904,Maria da Fé,6779,6795,6364,5833
MG,3140001,Mariana,7219,8031,6949,6577
MG,3140100,Marilac,1006,969,854,796
MG,3140159,Mário Campos,,2583,614,734
MG,3140209,Maripá de Minas,764,723,566,522
MG,3140308,Marliéria,2989,3159,1112,1168
MG,3140407,Marmelópolis,1810,1832,1471,1411
MG,3140506,Martinho Campos,2290,2517,2155,1601
MG,3140530,Martins Soares,,3356,3825,4246
MG,3140555,Mata Verde,1666,1396,1370,1486
MG,3140605,Materlândia,3051,2994,2645,2584
MG,3140704,Mateus Leme,3879,3750,3564,3177
MG,3140803,Matias Barbosa,1251,740,534,491
MG,3140852,Matias Cardoso,7542,4857,5208,4843
MG,3140902,Matipó,3875,4612,3894,3807
MG,3141009,Mato Verde,6834,3836,3458,3225
MG,3141108,Matozinhos,1766,2500,3261,3078
MG,3141207,Matutina,1138,1079,946,1068
MG,3141306,Medeiros,1415,1470,1438,1496
MG,3141405,Medina,6848,7148,6274,5934
MG,3141504,Mendes Pimentel,5751,3314,3025,2876
MG,3141603,Mercês,4201,3906,3605,3112
MG,3141702,Mesquita,3805,3264,2696,2250
MG,3141801,Minas Novas,25542,22916,18307,18210
MG,3141900,Minduri,597,529,464,444
MG,3142007,Mirabela,5357,3076,2909,3014
MG,3142106,Miradouro,4953,4851,4662,4580
MG,3142205,Miraí,5669,3037,2810,3405
MG,3142254,Miravânia,,3500,3866,3470
MG,3142304,Moeda,2808,2900,2703,2900
MG,3142403,Moema,536,694,852,988
MG,3142502,Monjolos,1518,1163,865,957
MG,3142601,Monsenhor Paulo,1912,2247,1934,2028
MG,3142700,Montalvânia,7582,7558,6071,5623
MG,3142809,Monte Alegre de Minas,5664,5333,5117,5113
MG,3142908,Monte Azul,17265,12354,10601,9576
MG,3143005,Monte Belo,5561,5025,3957,4003
MG,3143104,Monte Carmelo,6360,5668,5693,5672
MG,3143153,Monte Formoso,,3032,3082,2956
MG,3143203,Monte Santo de Minas,5279,5615,4249,4811
MG,3143302,Montes Claros,18526,17764,,17488
MG,3143401,Monte Sião,6233,5466,5030,4935
MG,3143450,Montezuma,4567,4265,4387,4385
MG,3143500,Morada Nova de Minas,1956,1898,1895,1798
MG,3143609,Morro da Garça,1627,1337,1172,1138
MG,3143708,Morro do Pilar,1435,1170,838,818
MG,3143807,Munhoz,2846,3132,2806,2938
MG,3143906,Muriaé,11372,8178,7120,7540
MG,3144003,Mutum,14618,14779,13075,12871
MG,3144102,Muzambinho,6321,6226,5240,4701
MG,3144201,Nacip Raydan,1505,1127,1110,1175
MG,3144300,Nanuque,4144,3838,3054,4045
MG,3144359,Naque,,364,411,380
MG,3144375,Natalândia,,933,856,809
MG,3144409,Natércia,1967,1830,1755,1898
MG,3144508,Nazareno,1671,1520,1778,1908
MG,3144607,Nepomuceno,7659,6706,5722,5797
MG,3144656,Ninheira,,7414,7724,7192
MG,3144672,Nova Belém,,3581,2570,2384
MG,3144706,Nova Era,2555,2429,2457,2108
MG,3144805,Nova Lima,11365,1352,1646,1766
MG,3144904,Nova Módica,2160,1940,1698,1462
MG,3145000,Nova Ponte,1961,1951,1670,1821
MG,3145059,Nova Porteirinha,,3207,3319,3329
MG,3145109,Nova Resende,6133,6769,6101,6516
MG,3145208,Nova Serrana,2251,2126,3362,4004
MG,3145307,Novo Cruzeiro,19628,22075,20972,20203
MG,3145356,Novo Oriente de Minas,,6138,6152,5918
MG,3145372,Novorizonte,,3368,3392,3246
MG,3145406,Olaria,1446,1460,1418,1059
MG,3145455,Olhos-d'Água,,2394,2358,2401
MG,3145505,Olímpio Noronha,608,554,460,284
MG,3145604,Oliveira,5187,5037,4152,4281
MG,3145703,Oliveira Fortes,1268,1075,860,946
MG,3145802,Onça de Pitangui,1925,2063,1534,1536
MG,3145851,Oratórios,,1630,1505,1252
MG,3145877,Orizânia,,4752,4787,5063
MG,3145901,Ouro Branco,4048,4080,3917,3659
MG,3146008,Ouro Fino,8581,8982,9039,7805
MG,3146107,Ouro Preto,12451,9985,9102,9161
MG,3146206,Ouro Verde de Minas,4846,2748,2867,2387
MG,3146255,Padre Carvalho,,2257,2330,2372
MG,3146305,Padre Paraíso,6629,6788,6912,7329
MG,3146404,Paineiras,1683,1475,1067,1033
MG,3146503,Pains,2255,2169,2344,1406
MG,3146552,Pai Pedro,,4240,4344,4185
MG,3146602,Paiva,468,486,418,339
MG,3146701,Palma,2266,1696,1352,1422
MG,3146750,Palmópolis,3389,4416,2603,2443
MG,3146909,Papagaios,3921,2265,2324,2255
MG,3147006,Paracatu,11408,12202,11114,10946
MG,3147105,Pará de Minas,6817,5014,4121,4616
MG,3147204,Paraguaçu,4361,4388,3781,3566
MG,3147303,Paraisópolis,3833,4508,2861,3321
MG,3147402,Paraopeba,2968,3100,2909,2900
MG,3147501,Passabém,1349,1294,836,754
MG,3147600,Passa Quatro,4112,3535,3596,3597
MG,3147709,Passa Tempo,2619,2349,2088,1812
MG,3147808,Passa-Vinte,1146,881,797,774
MG,3147907,Passos,9728,7300,4885,5448
MG,3147956,Patis,,3130,3057,3278
MG,3148004,Patos de Minas,13298,12548,11249,10986
MG,3148103,Patrocínio,12836,10130,10613,9713
MG,3148202,Patrocínio do Muriaé,1591,1459,1255,979
MG,3148301,Paula Cândido,5325,5151,4328,4335
MG,3148400,Paulistas,3351,3086,2618,2615
MG,3148509,Pavão,7784,3735,3478,3385
MG,3148608,Peçanha,12112,9249,8685,8163
MG,3148707,Pedra Azul,4032,3518,2799,2833
MG,3148756,Pedra Bonita,,4934,4842,4866
MG,3148806,Pedra do Anta,2024,1846,1427,1173
MG,3148905,Pedra do Indaiá,2138,1996,1937,1822
MG,3149002,Pedra Dourada,732,701,924,890
MG,3149101,Pedralva,6301,6691,5950,5904
MG,3149150,Pedras de Maria da Cruz,3307,3888,4693,3987
MG,3149200,Pedrinópolis,1502,498,563,563
MG,3149309,Pedro Leopoldo,8763,10478,9180,8787
MG,3149408,Pedro Teixeira,1010,1021,789,820
MG,3149507,Pequeri,361,389,235,249
MG,3149606,Pequi,1242,1161,1252,1123
MG,3149705,Perdigão,1376,1282,1031,1050
MG,3149804,Perdizes,5844,5217,5173,4469
MG,3149903,Perdões,3766,2987,2298,2311
MG,3149952,Periquito,,2001,1616,1747
MG,3150000,Pescador,1317,1045,806,869
MG,3150109,Piau,1482,1336,1253,1171
MG,3150158,Piedade de Caratinga,,2453,2305,2508
MG,3150208,Piedade de Ponte Nova,1407,1350,983,884
MG,3150307,Piedade do Rio Grande,2323,2224,1271,1232
MG,3150406,Piedade dos Gerais,2770,2690,2646,2518
MG,3150505,Pimenta,1798,1690,1512,1291
MG,3150539,Pingo-d'Água,,350,353,385
MG,3150570,Pintópolis,,4745,5229,4679
MG,3150604,Piracema,3766,3745,3479,3372
MG,3150703,Pirajuba,662,586,336,525
MG,3150802,Piranga,12383,11931,11478,11274
MG,3150901,Piranguçu,3199,3282,3396,3445
MG,3151008,Piranguinho,2467,2792,3195,3063
MG,3151107,Pirapetinga,2267,1621,1313,1262
MG,3151206,Pirapora,1781,923,1197,983
MG,3151305,Piraúba,2490,2638,2224,2048
MG,3151404,Pitangui,4000,3640,3953,2687
MG,3151503,Piumhi,3551,3558,3493,3319
MG,3151602,Planura,542,424,300,293
MG,3151701,Poço Fundo,6345,6734,6224,6678
MG,3151800,Poços de Caldas,4737,4801,3931,3713
MG,3151909,Pocrane,5318,4704,3943,3587
MG,3152006,Pompéu,3676,3803,3295,3365
MG,3152105,Ponte Nova,9316,6306,5842,6205
MG,3152131,Ponto Chique,,1531,1471,1385
MG,3152170,Ponto dos Volantes,,7469,7105,7314
MG,3152204,Porteirinha,28917,19750,18524,18289
MG,3152303,Porto Firme,5980,5577,5516,5586
MG,3152402,Poté,6785,6579,5997,6330
MG,3152501,Pouso Alegre,9518,9020,9900,11025
MG,3152600,Pouso Alto,3210,3218,2840,2555
MG,3152709,Prados,2905,2715,2760,2455
MG,3152808,Prata,6235,6453,6745,6421
MG,3152907,Pratápolis,1852,1559,1230,1014
MG,3153004,Pratinha,1262,1245,1507,1506
MG,3153103,Presidente Bernardes,4407,4482,4131,3895
MG,3153202,Presidente Juscelino,2790,2583,2422,2062
MG,3153301,Presidente Kubitschek,1029,1214,1078,942
MG,3153400,Presidente Olegário,7582,6682,5912,5427
MG,3153509,Alto Jequitibá,4073,4447,3800,4018
MG,3153608,Prudente de Morais,654,368,390,374
MG,3153707,Quartel Geral,823,648,584,537
MG,3153806,Queluzito,1321,1118,1051,1014
MG,3153905,Raposos,1254,834,670,790
MG,3154002,Raul Soares,13899,9988,8748,8334
MG,3154101,Recreio,1548,1131,1150,1226
MG,3154150,Reduto,,2993,3038,2921
MG,3154200,Resende Costa,3184,2707,2347,2137
MG,3154309,Resplendor,4204,3708,3901,4257
MG,3154408,Ressaquinha,2250,2054,1680,1688
MG,3154457,Riachinho,5403,4074,3614,3572
MG,3154507,Riacho dos Machados,7778,6274,5925,4861
MG,3154606,Ribeirão das Neves,45196,1445,,2164
MG,3154705,Ribeirão Vermelho,355,309,284,283
MG,3154804,Rio Acima,1260,1082,1149,1146
MG,3154903,Rio Casca,3887,3783,3090,2867
MG,3155009,Rio Doce,1089,946,859,812
MG,3155108,Rio do Prado,2863,2498,1792,2487
MG,3155207,Rio Espera,5050,4704,4229,3667
MG,3155306,Rio Manso,1718,1784,2521,2466
MG,3155405,Rio Novo,2535,1286,1154,1173
MG,3155504,Rio Paranaíba,5315,5332,4193,4597
MG,3155603,Rio Pardo de Minas,31108,16742,17424,17407
MG,3155702,Rio Piracicaba,3223,3240,2918,2877
MG,3155801,Rio Pomba,3286,3069,2698,2656
MG,3155900,Rio Preto,2828,1278,901,841
MG,3156007,Rio Vermelho,10963,9860,9135,8164
MG,3156106,Ritápolis,2069,1921,1724,1518
MG,3156205,Rochedo de Minas,336,204,216,202
MG,3156304,Rodeiro,1069,1066,1102,1311
MG,3156403,Romaria,944,1075,844,881
MG,3156452,Rosário da Limeira,,2220,2315,1951
MG,3156502,Rubelita,6938,7678,5776,5256
MG,3156601,Rubim,2594,2132,1897,2216
MG,3156700,Sabará,19788,2658,3272,3185
MG,3156809,Sabinópolis,6843,6581,5805,5568
MG,3156908,Sacramento,6113,5444,4679,4621
MG,3157005,Salinas,23785,10442,9060,8462
MG,3157104,Salto da Divisa,1732,1208,1243,1110
MG,3157203,Santa Bárbara,4684,2886,2707,3082
MG,3157252,Santa Bárbara do Leste,3827,4262,3544,3708
MG,3157278,Santa Bárbara do Monte Verde,,1124,1267,1178
MG,3157302,Santa Bárbara do Tugúrio,3075,3026,2457,2383
MG,3157336,Santa Cruz de Minas,,1,,0
MG,3157377,Santa Cruz de Salinas,,3890,3950,3246
MG,3157401,Santa Cruz do Escalvado,4060,3735,3531,3262
MG,3157500,Santa Efigênia de Minas,2693,2438,1702,1547
MG,3157609,Santa Fé de Minas,2236,2225,2040,1677
MG,3157658,Santa Helena de Minas,,2991,2587,2286
MG,3157708,Santa Juliana,2397,1445,1757,1542
MG,3157807,Santa Luzia,12534,695,,564
MG,3157906,Santa Margarida,7753,7399,7400,7385
MG,3158003,Santa Maria de Itabira,4772,4321,4376,4216
MG,3158102,Santa Maria do Salto,1811,1745,1715,1542
MG,3158201,Santa Maria do Suaçuí,8747,4443,4042,3673
MG,3158300,Santana da Vargem,2980,2824,2145,1953
MG,3158409,Santana de Cataguases,830,747,879,705
MG,3158508,Santana de Pirapama,5931,5722,5329,4678
MG,3158607,Santana do Deserto,2259,2549,2476,2456
MG,3158706,Santana do Garambéu,800,729,628,582
MG,3158805,Santana do Jacaré,277,245,158,179
MG,3158904,Santana do Manhuaçu,4282,4411,4095,4440
MG,3158953,Santana do Paraíso,8586,958,1312,2014
MG,3159001,Santana do Riacho,2123,2011,1989,1744
MG,3159100,Santana dos Montes,2363,1933,1730,1530
MG,3159209,Santa Rita de Caldas,4195,3789,3508,3372
MG,3159308,Santa Rita de Jacutinga,1689,1616,1521,1239
MG,3159357,Santa Rita de Minas,1716,1807,1641,1773
MG,3159407,Santa Rita de Ibitipoca,1810,1698,1488,1350
MG,3159506,Santa Rita do Itueto,4365,4271,3320,3387
MG,3159605,Santa Rita do Sapucaí,6507,5745,5215,5296
MG,3159704,Santa Rosa da Serra,1283,1244,1212,1251
MG,3159803,Santa Vitória,3701,3821,3031,3212
MG,3159902,Santo Antônio do Amparo,3484,2057,1993,2158
MG,3160009,Santo Antônio do Aventureiro,1666,1477,1205,1161
MG,3160108,Santo Antônio do Grama,1464,1139,865,720
MG,3160207,Santo Antônio do Itambé,3792,3417,3302,2905
MG,3160306,Santo Antônio do Jacinto,6431,6040,5074,5417
MG,3160405,Santo Antônio do Monte,4197,4431,3792,3782
MG,3160454,Santo Antônio do Retiro,,5398,5245,5365
MG,3160504,Santo Antônio do Rio Abaixo,1151,1073,893,889
MG,3160603,Santo Hipólito,1512,1361,1279,989
MG,3160702,Santos Dumont,7082,6387,5995,4964
MG,3160801,São Bento Abade,301,285,283,339
MG,3160900,São Brás do Suaçuí,623,564,515,384
MG,3160959,São Domingos das Dores,,2960,2689,2830
MG,3161007,São Domingos do Prata,9370,8520,7173,6852
MG,3161056,São Félix de Minas,,1962,1548,1293
MG,3161106,São Francisco,31811,23662,22706,19624
MG,3161205,São Francisco de Paula,2445,2381,1953,1832
MG,3161304,São Francisco de Sales,1716,1843,1241,1444
MG,3161403,São Francisco do Glória,2648,2595,2421,2046
MG,3161502,São Geraldo,2898,2372,2793,2993
MG,3161601,São Geraldo da Piedade,3949,3889,3661,3335
MG,3161650,São Geraldo do Baixio,,1342,1062,1046
MG,3161700,São Gonçalo do Abaeté,2769,1537,2056,2096
MG,3161809,São Gonçalo do Pará,1825,1756,2456,2438
MG,3161908,São Gonçalo do Rio Abaixo,5097,4703,4954,5128
MG,3162005,São Gonçalo do Sapucaí,3877,4176,4173,4164
MG,3162104,São Gotardo,3007,2108,1908,1758
MG,3162203,São João Batista do Glória,1251,1452,1053,1280
MG,3162252,São João da Lagoa,,2472,2358,2221
MG,3162302,São João da Mata,1233,1142,1145,979
MG,3162401,São João da Ponte,16755,18166,17725,16702
MG,3162450,São João das Missões,,8141,8636,9269
MG,3162500,São João del Rei,5940,4831,4940,4612
MG,3162559,São João do Manhuaçu,4568,5035,5042,5439
MG,3162575,São João do Manteninha,2489,2366,2562,2283
MG,3162609,São João do Oriente,2071,1989,1711,1549
MG,3162658,São João do Pacuí,,2139,2348,2139
MG,3162708,São João do Paraíso,20038,12779,12225,12084
MG,3162807,São João Evangelista,6678,6244,5785,5445
MG,3162906,São João Nepomuceno,1988,1454,1418,1222
MG,3162922,São Joaquim de Bicas,,4436,6002,6938
MG,3162948,São José da Barra,,1734,1813,1884
MG,3162955,São José da Lapa,4422,6096,7551,8399
MG,3163003,São José da Safira,1148,1202,1187,1130
MG,3163102,São José da Varginha,1655,1684,1726,1826
MG,3163201,São José do Alegre,1201,1246,1184,1095
MG,3163300,São José do Divino,1587,1407,1123,1109
MG,3163409,São José do Goiabal,2741,2560,2108,1947
MG,3163508,São José do Jacuri,8009,5075,4878,4547
MG,3163607,São José do Mantimento,1339,1094,1018,1143
MG,3163706,São Lourenço,455,,,0
MG,3163805,São Miguel do Anta,3397,3310,3094,3014
MG,3163904,São Pedro da União,2793,2878,2513,2259
MG,3164001,São Pedro dos Ferros,2771,2203,1624,1573
MG,3164100,São Pedro do Suaçuí,5204,3866,3491,3268
MG,3164209,São Romão,2853,2614,2376,3807
MG,3164308,São Roque de Minas,2979,2597,2099,2464
MG,3164407,São Sebastião da Bela Vista,2090,1947,2321,2059
MG,3164431,São Sebastião da Vargem Alegre,,1350,1242,1195
MG,3164472,São Sebastião do Anta,,1892,2070,1529
MG,3164506,São Sebastião do Maranhão,9056,8506,8283,7397
MG,3164605,São Sebastião do Oeste,3444,3024,2828,2558
MG,3164704,São Sebastião do Paraíso,6378,6373,5179,5027
MG,3164803,São Sebastião do Rio Preto,1062,1189,877,737
MG,3164902,São Sebastião do Rio Verde,957,954,903,789
MG,3165008,São Tiago,2950,2782,2299,2090
MG,3165107,São Tomás de Aquino,1701,1935,1490,1571
MG,3165206,São Thomé das Letras,2994,2992,3146,2798
MG,3165305,São Vicente de Minas,830,710,984,1068
MG,3165404,Sapucaí-Mirim,2595,2801,2229,2458
MG,3165503,Sardoá,2813,3206,3451,3597
MG,3165537,Sarzedo,,2536,4239,282
MG,3165552,Setubinha,,7859,8369,8083
MG,3165560,Sem-Peixe,,2003,1709,1340
MG,3165578,Senador Amaral,2357,2148,2065,2118
MG,3165602,Senador Cortes,960,909,737,476
MG,3165701,Senador Firmino,2773,2600,2441,2547
MG,3165800,Senador José Bento,1271,1517,1224,1185
MG,3165909,Senador Modestino Gonçalves,4021,3736,3149,2771
MG,3166006,Senhora de Oliveira,2418,2921,2583,2427
MG,3166105,Senhora do Porto,2556,2203,2023,2211
MG,3166204,Senhora dos Remédios,6806,7174,6743,6766
MG,3166303,Sericita,4211,3971,4002,3410
MG,3166402,Seritinga,487,399,348,306
MG,3166501,Serra Azul de Minas,2688,2536,2576,2510
MG,3166600,Serra da Saudade,272,340,305,288
MG,3166709,Serra dos Aimorés,2009,1684,1498,1638
MG,3166808,Serra do Salitre,3930,2786,2697,2794
MG,3166907,Serrania,1362,1278,1050,966
MG,3166956,Serranópolis de Minas,,2471,2778,2697
MG,3167004,Serranos,560,476,486,452
MG,3167103,Serro,9407,9221,8462,7940
MG,3167202,Sete Lagoas,4048,4086,,5196
MG,3167301,Silveirânia,1251,1117,740,763
MG,3167400,Silvianópolis,2772,2809,2610,2382
MG,3167509,Simão Pereira,1411,1145,1048,1041
MG,3167608,Simonésia,10835,10391,10418,11202
MG,3167707,Sobrália,2798,2384,1836,1701
MG,3167806,Soledade de Minas,2093,1843,2001,1915
MG,3167905,Tabuleiro,2087,1977,1460,1378
MG,3168002,Taiobeiras,6257,5552,5749,5857
MG,3168051,Taparuba,,1870,1745,1732
MG,3168101,Tapira,1276,1111,1154,1368
MG,3168200,Tapiraí,905,767,749,788
MG,3168309,Taquaraçu de Minas,2345,2113,2144,2039
MG,3168408,Tarumirim,9892,8483,6407,6274
MG,3168507,Teixeiras,4404,4200,4107,3732
MG,3168606,Teófilo Otoni,32824,26612,24421,24669
MG,3168705,Timóteo,8923,168,98,119
MG,3168804,Tiradentes,1527,1592,1583,1585
MG,3168903,Tiros,4429,2742,2375,2091
MG,3169000,Tocantins,4020,3658,3240,2914
MG,3169059,Tocos do Moji,,3003,2986,2932
MG,3169109,Toledo,3209,3270,3435,3574
MG,3169208,Tombos,3260,3335,1911,1935
MG,3169307,Três Corações,7182,6872,6842,6939
MG,3169356,Três Marias,1626,1053,1795,1478
MG,3169406,Três Pontas,10358,10354,8155,7580
MG,3169505,Tumiritinga,1857,1956,1955,1970
MG,3169604,Tupaciguara,4025,2496,2317,2146
MG,3169703,Turmalina,9196,5497,5368,5129
MG,3169802,Turvolândia,2037,2087,1991,1748
MG,3169901,Ubá,15997,8378,8370,3883
MG,3170008,Ubaí,7865,6153,6159,6016
MG,3170057,Ubaporanga,5894,6104,5957,5606
MG,3170107,Uberaba,8402,7880,,6612
MG,3170206,Uberlândia,8547,12232,,16747
MG,3170305,Umburatiba,1354,1269,1185,1147
MG,3170404,Unaí,22558,14484,15818,15236
MG,3170438,União de Minas,,2366,1950,1692
MG,3170479,Uruana de Minas,,1512,1128,1417
MG,3170503,Urucânia,3748,3306,2646,2345
MG,3170529,Urucuia,8320,5296,5434,7439
MG,3170578,Vargem Alegre,,1720,1776,1690
MG,3170602,Vargem Bonita,1024,1032,1005,1021
MG,3170651,Vargem Grande do Rio Pardo,,2480,2449,2312
MG,3170701,Varginha,7523,4833,3772,4020
MG,3170750,Varjão de Minas,,1212,1122,1033
MG,3170800,Várzea da Palma,5056,4009,4323,4496
MG,3170909,Varzelândia,15514,10638,9878,10212
MG,3171006,Vazante,4695,4000,3705,3804
MG,3171030,Verdelândia,,3492,3817,3584
MG,3171071,Veredinha,,2137,1951,1780
MG,3171105,Veríssimo,1747,1399,1837,1446
MG,3171154,Vermelho Novo,,3038,2827,2837
MG,3171204,Vespasiano,583,1209,3991,0
MG,3171303,Viçosa,4803,5062,5362,4915
MG,3171402,Vieiras,2192,2167,2113,1878
MG,3171501,Mathias Lobato,436,359,326,310
MG,3171600,Virgem da Lapa,9978,7789,7370,6779
MG,3171709,Virgínia,5790,5328,4766,4687
MG,3171808,Virginópolis,6622,5193,4693,4364
MG,3171907,Virgolândia,3403,2932,2490,2256
MG,3172004,Visconde do Rio Branco,7335,6709,6391,6562
MG,3172103,Volta Grande,1534,1442,1383,1268
MG,3172202,Wenceslau Braz,1234,1410,1272,1283
MS,5000203,Água Clara,3720,4330,4197,4826
MS,5000252,Alcinópolis,1651,1371,1575,1433
MS,5000609,Amambaí,10518,10666,13543,12355
MS,5000708,Anastácio,5581,5211,4245,4161
MS,5000807,Anaurilândia,3782,3535,3803,4171
MS,5000856,Angélica,1913,1664,1510,1494
MS,5000906,Antônio João,606,1111,1215,1380
MS,5001003,Aparecida do Taboado,2740,2758,2339,2224
MS,5001102,Aquidauana,8417,9624,9541,9688
MS,5001243,Aral Moreira,4233,4784,6208,4894
MS,5001508,Bandeirantes,1770,1892,1681,2077
MS,5001904,Bataguassu,3978,5440,4762,4600
MS,5002001,Batayporã,3541,3368,3055,2605
MS,5002100,Bela Vista,2670,3741,4747,4254
MS,5002159,Bodoquena,2861,3144,2818,2208
MS,5002209,Bonito,4088,4028,3640,3428
MS,5002308,Brasilândia,5126,4669,4343,3813
MS,5002407,Caarapó,6363,6050,6734,7458
MS,5002605,Camapuã,6415,5833,3565,3828
MS,5002704,Campo Grande,8062,7707,9734,10555
MS,5002803,Caracol,1778,1832,1878,2160
MS,5002902,Cassilândia,2408,2221,2058,1958
MS,5002951,Chapadão do Sul,2829,2838,3020,2871
MS,5003108,Corguinho,2180,2103,2392,2990
MS,5003157,Coronel Sapucaia,4489,3338,3688,3856
MS,5003207,Corumbá,12781,9557,9717,10251
MS,5003256,Costa Rica,4413,4005,3569,2847
MS,5003306,Coxim,4076,3447,3309,3014
MS,5003454,Deodápolis,3408,2914,2219,2092
MS,5003488,Dois Irmãos do Buriti,5056,4972,5213,5658
MS,5003504,Douradina,2084,2029,1904,2078
MS,5003702,Dourados,13496,15021,15983,15030
MS,5003751,Eldorado,2831,2741,3067,2346
MS,5003801,Fátima do Sul,3392,2831,2287,2068
MS,5003900,Figueirão,,,1872,1398
MS,5004007,Glória de Dourados,3226,2827,2246,2257
MS,5004106,Guia Lopes da Laguna,1875,2054,1785,1581
MS,5004304,Iguatemi,3284,4358,4326,3869
MS,5004403,Inocência,3391,3285,2844,2798
MS,5004502,Itaporã,4457,5314,6320,7575
MS,5004601,Itaquiraí,6696,9489,9788,11014
MS,5004700,Ivinhema,6246,6555,5053,5067
MS,5004809,Japorã,3474,4935,5945,6331
MS,5004908,Jaraguari,3349,3974,3914,4555
MS,5005004,Jardim,2193,1589,1877,1605
MS,5005103,Jateí,3264,2751,2177,2140
MS,5005152,Juti,1143,1616,2108,1975
MS,5005202,Ladário,877,1833,1093,1030
MS,5005251,Laguna Carapã,3720,3331,3445,3754
MS,5005400,Maracaju,4932,5029,4878,5181
MS,5005608,Miranda,9927,10948,9562,10028
MS,5005681,Mundo Novo,2324,2057,1833,1772
MS,5005707,Naviraí,5305,4000,3571,3569
MS,5005806,Nioaque,8249,9005,8137,7334
MS,5006002,Nova Alvorada do Sul,2414,3274,3915,4146
MS,5006200,Nova Andradina,6059,5499,6957,6799
MS,5006259,Novo Horizonte do Sul,4436,4089,2699,2280
MS,5006275,Paraíso das Águas,,,,
MS,5006309,Paranaíba,6484,6379,4722,4438
MS,5006358,Paranhos,4624,4420,5685,6087
