Sigla,Code,Munic,1996,2000,2007,2010
BA,2926806,Rio do Antônio,4364,5112,5623,5993
BA,2926905,Rio do Pires,3721,4310,4753,5267
BA,2927002,Rio Real,16982,20043,22491,23310
BA,2927101,Rodelas,4218,4786,5479,6540
BA,2927200,Ruy Barbosa,19262,20263,21102,22093
BA,2927309,Salinas da Margarida,4385,4611,5741,5960
BA,2927408,Salvador,2209464,2442102,,2674923
BA,2927507,Santa Bárbara,5649,7167,8025,8669
BA,2927606,Santa Brígida,3707,4408,4940,5611
BA,2927705,Santa Cruz Cabrália,9758,13527,17768,19002
BA,2927804,Santa Cruz da Vitória,4637,4988,5088,5076
BA,2927903,Santa Inês,10203,10374,9484,9514
BA,2928000,Santaluz,13208,17966,20364,20795
BA,2928059,Santa Luzia,8084,8329,8394,8072
BA,2928109,Santa Maria da Vitória,22054,22787,23154,23816
BA,2928208,Santana,12256,12496,13346,13483
BA,2928307,Santanópolis,1008,1250,1544,1684
BA,2928406,Santa Rita de Cássia,11122,12185,13510,14907
BA,2928505,Santa Teresinha,1680,1859,2281,2334
BA,2928604,Santo Amaro,42444,44505,43461,44766
BA,2928703,Santo Antônio de Jesus,60378,66245,73312,79299
BA,2928802,Santo Estêvão,14506,19693,23558,27690
BA,2928901,São Desidério,6689,7129,8236,8633
BA,2928950,São Domingos,3168,3711,4498,5916
BA,2929008,São Félix,7630,8748,10113,9265
BA,2929057,São Félix do Coribe,8021,8552,9758,10587
BA,2929107,São Felipe,7276,8250,8971,9820
BA,2929206,São Francisco do Conde,19422,21870,23930,27391
BA,2929255,São Gabriel,7627,9811,10176,10494
BA,2929305,São Gonçalo dos Campos,12499,13552,14343,16505
BA,2929354,São José da Vitória,3752,5154,5411,5162
BA,2929370,São José do Jacuípe,3758,5701,6723,6991
BA,2929404,São Miguel das Matas,2512,2772,3225,3360
BA,2929503,São Sebastião do Passé,28125,29549,31500,33112
BA,2929602,Sapeaçu,6334,7524,8100,8084
BA,2929701,Sátiro Dias,3093,3426,3913,4332
BA,2929750,Saubara,6448,10076,10705,10948
BA,2929800,Saúde,6850,5991,6456,6646
BA,2929909,Seabra,16800,16749,18642,20277
BA,2930006,Sebastião Laranjeiras,3395,3639,4041,4084
BA,2930105,Senhor do Bonfim,54875,51343,55293,57566
BA,2930154,Serra do Ramalho,3004,3742,5423,6274
BA,2930204,Sento Sé,15175,17264,21064,21676
BA,2930303,Serra Dourada,5375,5377,5777,6002
BA,2930402,Serra Preta,528,5692,6302,6920
BA,2930501,Serrinha,43041,45943,44166,47188
BA,2930600,Serrolândia,5927,6042,6979,7279
BA,2930709,Simões Filho,50270,76905,97624,105811
BA,2930758,Sítio do Mato,6452,6470,6429,6866
BA,2930766,Sítio do Quinto,2928,3662,4607,5172
BA,2930774,Sobradinho,19560,19610,19144,20002
BA,2930808,Souto Soares,3984,5080,6152,6039
BA,2930907,Tabocas do Brejo Velho,3047,3431,3708,3932
BA,2931004,Tanhaçu,6070,7017,7955,8290
BA,2931053,Tanque Novo,4774,5535,6369,7317
BA,2931103,Tanquinho,5295,5082,5410,5711
BA,2931202,Taperoá,7422,7523,8344,8725
BA,2931301,Tapiramutá,9716,12425,12533,12784
BA,2931350,Teixeira de Freitas,81145,98688,110084,129263
BA,2931400,Teodoro Sampaio,6390,6627,6549,6341
BA,2931509,Teofilândia,5007,5858,6094,6692
BA,2931608,Teolândia,1904,3606,4125,5068
BA,2931707,Terra Nova,11038,11131,10863,11488
BA,2931806,Tremedal,2982,3503,3890,3939
BA,2931905,Tucano,11136,18597,19774,21958
BA,2932002,Uauá,8181,9608,10074,10761
BA,2932101,Ubaíra,7908,8010,8516,8822
BA,2932200,Ubaitaba,12559,18582,17967,17598
BA,2932309,Ubatã,19484,17847,17467,17951
BA,2932408,Uibaí,7123,7880,8068,8311
BA,2932457,Umburanas,6053,6186,7399,7510
BA,2932507,Una,6177,15274,14431,15030
BA,2932606,Urandi,4648,4730,5473,5939
BA,2932705,Uruçuca,8328,14158,17636,15779
BA,2932804,Utinga,11006,11472,13021,12810
BA,2932903,Valença,50083,55884,60241,64368
BA,2933000,Valente,7413,9511,11502,13487
BA,2933059,Várzea da Roça,5118,5847,6356,6481
BA,2933109,Várzea do Poço,4953,5034,5589,5789
BA,2933158,Várzea Nova,7814,8683,8851,8553
BA,2933174,Varzedo,2449,2627,3073,3364
BA,2933208,Vera Cruz,25807,27872,33034,35244
BA,2933257,Vereda,1046,1276,1585,1379
BA,2933307,Vitória da Conquista,204295,225545,,274739
BA,2933406,Wagner,5469,6037,5951,6482
BA,2933455,Wanderley,4947,5478,6000,5878
BA,2933505,Wenceslau Guimarães,5307,6790,7048,7511
BA,2933604,Xique-Xique,28091,31565,31853,32541
BA,2999919,Trancoso,,,,
BA,2999929,Barcellos,,,,
BA,2999939,Olivença,,,,
BA,2999949,Villa Verde,,,,
CE,2300101,Abaiara,2747,3208,4138,4552
CE,2300150,Acarapé,6321,7025,7781,7982
CE,2300200,Acaraú,21271,24582,27135,28242
CE,2300309,Acopiara,19637,22230,24494,25228
CE,2300408,Aiuaba,2734,3162,3630,3951
CE,2300507,Alcântaras,2467,2762,3088,3448
CE,2300606,Altaneira,3383,3787,4485,4957
CE,2300705,Alto Santo,4391,5447,7509,8041
CE,2300754,Amontada,10279,11802,14125,15947
CE,2300804,Antonina do Norte,3798,4429,4657,4999
CE,2300903,Apuiarés,4422,5453,6056,5772
CE,2301000,Aquiraz,46164,54682,59894,67083
CE,2301109,Aracati,34713,39179,41742,44035
CE,2301208,Aracoiaba,10972,12205,13175,13737
CE,2301257,Ararendá,3455,4075,4863,4906
CE,2301307,Araripe,8684,10151,12851,12733
CE,2301406,Aratuba,1836,2157,3042,3769
CE,2301505,Arneiroz,1741,2146,2572,3879
CE,2301604,Assaré,7897,9428,10117,11952
CE,2301703,Aurora,9158,10080,10873,11825
CE,2301802,Baixio,2401,2585,2948,3304
CE,2301851,Banabuiú,6266,7622,8435,8753
CE,2301901,Barbalha,27617,30669,34133,38022
CE,2301950,Barreira,5556,6375,7227,8127
CE,2302008,Barro,10049,10866,12006,13160
CE,2302057,Barroquinha,6882,9096,9717,9770
CE,2302107,Baturité,19130,20846,22912,24437
CE,2302206,Beberibe,10350,19697,19881,21611
CE,2302305,Bela Cruz,10457,11585,12274,12997
CE,2302404,Boa Viagem,17304,20820,25770,26604
CE,2302503,Brejo Santo,18477,22678,24346,28055
CE,2302602,Camocim,36701,40684,43234,44657
CE,2302701,Campos Sales,16234,17135,18309,19081
CE,2302800,Canindé,36161,39573,44392,46875
CE,2302909,Capistrano,4890,5252,5790,6212
CE,2303006,Caridade,7059,8381,9656,11523
CE,2303105,Cariré,4673,5459,7816,8301
CE,2303204,Caririaçu,8702,10618,11797,14031
CE,2303303,Cariús,5571,7170,7678,8310
CE,2303402,Carnaubal,6469,6925,7617,7960
CE,2303501,Cascavel,42578,47453,53947,56157
CE,2303600,Catarina,4641,6465,8585,8728
CE,2303659,Catunda,3439,4068,5130,5395
CE,2303709,Caucaia,188739,226088,,290220
CE,2303808,Cedro,12208,13501,14480,15159
CE,2303907,Chaval,7857,8497,8816,9168
CE,2303931,Choró,2319,2849,3511,3794
CE,2303956,Chorozinho,9033,9469,10624,11426
CE,2304004,Coreaú,10170,11263,12112,14223
CE,2304103,Crateús,41867,47549,49847,52644
CE,2304202,Crato,77899,83917,92884,100916
CE,2304236,Croatá,6389,7298,7072,9038
CE,2304251,Cruz,7428,8218,9539,9569
CE,2304269,Deputado Irapuan Pinheiro,1935,2721,3717,4133
CE,2304277,Ererê,1788,2262,3291,3458
CE,2304285,Eusébio,27206,31500,38189,46033
CE,2304301,Farias Brito,6917,8726,8091,8871
CE,2304350,Forquilha,10096,11619,13550,15473
CE,2304400,Fortaleza,1965513,2141402,,2452185
CE,2304459,Fortim,7099,8610,9589,9608
CE,2304509,Frecheirinha,5818,6459,7102,7636
CE,2304608,General Sampaio,1798,2316,2685,3648
CE,2304657,Graça,3896,4838,5697,5815
CE,2304707,Granja,19447,22564,25217,25892
CE,2304806,Granjeiro,994,1234,1312,1370
CE,2304905,Groaíras,5171,5588,6499,7076
CE,2304954,Guaiúba,11420,15611,17461,18877
CE,2305001,Guaraciaba do Norte,11986,14826,17250,17403
CE,2305100,Guaramiranga,1654,2330,2387,2495
CE,2305209,Hidrolândia,8049,9122,10503,11054
CE,2305233,Horizonte,15051,28122,42457,51049
CE,2305266,Ibaretama,2564,3366,4190,4447
CE,2305308,Ibiapina,7328,8231,9687,10743
CE,2305332,Ibicuitinga,3902,4387,5602,5742
CE,2305357,Icapuí,5014,4662,5578,5787
CE,2305407,Icó,23385,26047,28817,30463
CE,2305506,Iguatu,54786,62366,69748,74627
CE,2305605,Independência,9264,10265,10833,11473
CE,2305654,Ipaporanga,2673,3203,3596,4136
CE,2305704,Ipaumirim,5473,6199,6639,7133
CE,2305803,Ipu,18436,22404,23496,25581
CE,2305902,Ipueiras,14277,15775,18247,18358
CE,2306009,Iracema,7936,8279,9977,9819
CE,2306108,Irauçuba,9017,10873,13362,14343
CE,2306207,Itaiçaba,3565,3672,4018,4279
CE,2306256,Itaitinga,22747,26546,28519,35565
CE,2306306,Itapagé,23440,27459,31951,33990
CE,2306405,Itapipoca,41697,48481,60240,66909
CE,2306504,Itapiúna,6191,7684,8393,8819
CE,2306553,Itarema,9302,9901,13950,15938
CE,2306603,Itatira,5420,6030,7812,9522
CE,2306702,Jaguaretama,6436,7295,8208,8469
CE,2306801,Jaguaribara,3426,3539,6415,7212
CE,2306900,Jaguaribe,18881,21051,22455,23268
CE,2307007,Jaguaruana,12666,16580,18037,19135
CE,2307106,Jardim,6122,7358,7910,8994
CE,2307205,Jati,2798,3016,4399,4489
CE,2307254,Jijoca de Jericoacoara,1662,3434,4615,5556
CE,2307304,Juazeiro do Norte,180142,202227,,240128
CE,2307403,Jucás,9341,11856,12495,14150
CE,2307502,Lavras da Mangabeira,15769,16730,16954,18132
CE,2307601,Limoeiro do Norte,26308,28213,30188,32483
CE,2307635,Madalena,4865,5459,6228,8915
CE,2307650,Maracanaú,159493,179170,,207623
CE,2307700,Maranguape,61183,65268,80792,86309
CE,2307809,Marco,9422,11687,14037,15435
CE,2307908,Martinópole,5479,6487,7966,8007
CE,2308005,Massapê,16379,19173,22660,23983
CE,2308104,Mauriti,16058,18079,21277,23285
CE,2308203,Meruoca,4774,5627,6490,7420
CE,2308302,Milagres,9928,11291,11508,13556
CE,2308351,Milhã,4445,5054,6559,5969
CE,2308377,Miraíma,3911,4772,6208,6847
CE,2308401,Missão Velha,12178,12785,14617,15419
CE,2308500,Mombaça,14706,16052,18693,18816
CE,2308609,Monsenhor Tabosa,6883,7823,8771,9362
CE,2308708,Morada Nova,30232,33869,33807,35401
CE,2308807,Moraújo,3232,3352,3232,3604
CE,2308906,Morrinhos,6668,7746,8878,9612
CE,2309003,Mucambo,5864,7574,8487,9066
CE,2309102,Mulungu,3618,3715,4077,4198
CE,2309201,Nova Olinda,5299,6393,7750,9696
CE,2309300,Nova Russas,19448,20844,22194,23244
CE,2309409,Novo Oriente,10841,12709,13755,14230
CE,2309458,Ocara,5785,6372,7131,7605
CE,2309508,Orós,14747,15800,15562,16023
CE,2309607,Pacajus,28172,34301,44339,50675
CE,2309706,Pacatuba,40144,47028,57244,62095
CE,2309805,Pacoti,2859,3809,4490,4745
CE,2309904,Pacujá,2785,3276,3700,3723
CE,2310001,Palhano,4135,4259,4379,4515
CE,2310100,Palmácia,3824,4417,4510,4957
CE,2310209,Paracuru,13351,16673,19650,20589
CE,2310258,Paraipaba,8641,12680,13231,13435
CE,2310298,Cococi,,,,
CE,2310308,Parambu,10615,12550,12891,14106
CE,2310407,Paramoti,3176,4175,5149,5540
CE,2310506,Pedra Branca,14710,17347,20720,24510
CE,2310605,Penaforte,3369,4478,5517,6399
CE,2310704,Pentecoste,18149,19212,20359,21394
CE,2310803,Pereiro,4756,5109,5518,5433
CE,2310852,Pindoretama,4912,6818,10375,11280
CE,2310902,Piquet Carneiro,5056,5582,6475,7440
CE,2310951,Pires Ferreira,2185,2813,3058,3354
CE,2311009,Poranga,5734,7135,7805,7798
CE,2311108,Porteiras,3967,4480,5093,6189
CE,2311207,Potengi,3551,3985,3968,5714
CE,2311231,Potiretama,1834,2197,2469,2703
CE,2311264,Quiterianópolis,3602,5068,5952,6305
CE,2311306,Quixadá,43477,46888,52991,57485
CE,2311355,Quixelô,3703,4165,4720,4929
CE,2311405,Quixeramobim,26835,30600,39576,43424
CE,2311504,Quixeré,8614,9857,11111,11930
CE,2311603,Redenção,11305,12787,14790,15134
CE,2311702,Reriutaba,7958,9734,9840,10590
CE,2311801,Russas,31454,35323,40839,44952
CE,2311900,Saboeiro,6929,7798,8366,8455
CE,2311959,Salitre,3668,4489,5818,6263
CE,2312007,Santana do Acaraú,10356,12454,14481,15372
CE,2312106,Santana do Cariri,7359,8178,8955,8822
CE,2312205,Santa Quitéria,15137,19355,20736,22260
CE,2312304,São Benedito,17719,20970,23322,24554
CE,2312403,São Gonçalo do Amarante,20094,22077,25141,28537
CE,2312502,São João do Jaguaribe,2642,2744,3075,3169
CE,2312601,São Luís do Curu,6824,7384,7827,7961
CE,2312700,Senador Pompeu,14478,15682,14866,15706
CE,2312809,Senador Sá,3405,3802,4587,5068
CE,2312908,Sobral,115883,134508,,166310
CE,2313005,Solonópole,6903,7716,8129,9106
CE,2313104,Tabuleiro do Norte,14619,15852,17365,18806
CE,2313203,Tamboril,10638,12401,13233,14202
CE,2313252,Tarrafas,1454,1947,2203,2624
CE,2313302,Tauá,24125,26721,29440,32259
CE,2313351,Tejuçuoca,2998,4157,5140,6335
CE,2313401,Tianguá,30773,37299,42648,45819
CE,2313500,Trairi,8364,14413,15178,18784
CE,2313559,Tururu,4351,5278,5439,5288
CE,2313609,Ubajara,11159,12490,14195,15350
CE,2313708,Umari,3121,3540,3869,3918
CE,2313757,Umirim,8369,10060,10697,11091
CE,2313807,Uruburetama,10229,11170,13021,14689
CE,2313906,Uruoca,5257,6121,7243,7671
CE,2313955,Varjota,11177,13479,13854,14416
CE,2314003,Várzea Alegre,16781,19268,21997,23896
CE,2314102,Viçosa do Ceará,12534,14478,16504,17827
CE,2399919,Entre Rios,,,,
CE,2399929,Mecejana,,,,
CE,2399939,Vertentes,,,,
DF,5300108,Brasília,1692248,1961499,,2482210
ES,3200102,Afonso Cláudio,14912,14463,14811,15855
ES,3200136,Águia Branca,2123,2341,2791,3051
ES,3200169,Água Doce do Norte,5566,6113,6623,6699
ES,3200201,Alegre,19195,19741,19951,21512
ES,3200300,Alfredo Chaves,5338,5614,6458,6545
ES,3200359,Alto Rio Novo,3357,3568,3226,4256
ES,3200409,Anchieta,11169,13211,13686,18161
ES,3200508,Apiacá,3776,4886,5152,5211
ES,3200607,Aracruz,49902,54458,64240,71451
ES,3200706,Atilio Vivacqua,3157,4055,4809,6116
ES,3200805,Baixo Guandu,18286,19676,21577,22512
ES,3200904,Barra de São Francisco,19831,20656,24695,26357
ES,3201001,Boa Esperança,8842,9169,9492,10239
ES,3201100,Bom Jesus do Norte,7842,8332,8264,8699
ES,3201159,Brejetuba,,1753,2785,3416
ES,3201209,Cachoeiro de Itapemirim,127450,155401,,173589
ES,3201308,Cariacica,290291,312980,,337643
ES,3201407,Castelo,14866,17549,19132,21817
ES,3201506,Colatina,81577,91298,92819,98395
ES,3201605,Conceição da Barra,18694,19319,18855,22575
ES,3201704,Conceição do Castelo,3772,4368,5420,5898
ES,3201803,Divino de São Lourenço,1322,1612,1786,1742
ES,3201902,Domingos Martins,5038,5820,7847,7741
ES,3202009,Dores do Rio Preto,2259,3185,3335,3547
ES,3202108,Ecoporanga,11464,12894,14163,14779
ES,3202207,Fundão,9007,10801,12987,14378
ES,3202256,Governador Lindenberg,,,3423,4226
ES,3202306,Guaçuí,17952,19192,19822,22401
ES,3202405,Guarapari,67712,82589,92978,100528
ES,3202454,Ibatiba,8980,10596,11841,13378
ES,3202504,Ibiraçu,7415,7404,7480,8466
ES,3202553,Ibitirama,1814,2610,3080,3177
ES,3202603,Iconha,4198,4793,6283,7277
ES,3202652,Irupi,2913,3537,3778,4437
ES,3202702,Itaguaçu,6817,7037,7476,8054
ES,3202801,Itapemirim,33794,16133,19699,19330
ES,3202900,Itarana,3375,3476,3807,4095
ES,3203007,Iúna,12996,13875,15079,15620
ES,3203056,Jaguaré,8212,10699,13418,15033
ES,3203106,Jerônimo Monteiro,5737,6730,7950,8535
ES,3203130,João Neiva,10334,10485,11766,12752
ES,3203163,Laranja da Terra,2507,2853,3018,3528
ES,3203205,Linhares,91930,92917,104646,121567
ES,3203304,Mantenópolis,7104,7369,7022,8647
ES,3203320,Marataízes,,23757,24218,27614
ES,3203346,Marechal Floriano,4878,5270,6050,7421
ES,3203353,Marilândia,3242,3981,4827,5648
ES,3203403,Mimoso do Sul,12238,13283,14773,16232
ES,3203502,Montanha,13472,12932,13366,13522
ES,3203601,Mucurici,7916,3170,3519,3590
ES,3203700,Muniz Freire,6909,7211,7498,8670
ES,3203809,Muqui,8362,8642,9126,9309
ES,3203908,Nova Venécia,25706,27390,29121,30831
ES,3204005,Pancas,8307,8842,9273,10099
ES,3204054,Pedro Canário,20661,20192,21421,22053
ES,3204104,Pinheiros,14136,13970,18115,18718
ES,3204203,Piúma,11431,14101,15389,17449
ES,3204252,Ponto Belo,,4867,5324,5588
ES,3204302,Presidente Kennedy,2366,2530,3548,3440
ES,3204351,Rio Bananal,4001,4347,5528,6788
ES,3204401,Rio Novo do Sul,5583,5780,5927,5946
ES,3204500,Santa Leopoldina,1934,2466,2467,2615
ES,3204559,Santa Maria de Jetibá,4890,5102,10311,11797
ES,3204609,Santa Teresa,12456,9714,10278,11768
ES,3204658,São Domingos do Norte,2222,2734,3142,3437
ES,3204708,São Gabriel da Palha,19249,18365,21502,24325
ES,3204807,São José do Calçado,6186,6959,7924,8350
ES,3204906,São Mateus,60830,69004,74812,84541
ES,3204955,São Roque do Canaã,,4446,5073,5584
ES,3205002,Serra,268712,319621,,406450
ES,3205010,Sooretama,,11419,14869,16873
ES,3205036,Vargem Alta,3883,4922,5442,6722
ES,3205069,Venda Nova do Imigrante,6253,9912,12747,14809
ES,3205101,Viana,43737,49597,53307,59632
ES,3205150,Vila Pavão,1815,1943,2673,2998
ES,3205176,Vila Valério,,4093,4857,5042
ES,3205200,Vila Velha,295931,344625,,412575
ES,3205309,Vitória,265874,292304,,327801
ES,3299919,Riacho,,,,
ES,3299929,Ponte do Itabapoana,,,,
GO,5200050,Abadia de Goiás,,3096,3963,5081
GO,5200100,Abadiânia,6156,7206,7807,10778
GO,5200134,Acreúna,12653,15883,16424,17696
GO,5200159,Adelândia,2111,2039,2071,2207
GO,5200175,Água Fria de Goiás,1312,1603,2082,2137
GO,5200209,Água Limpa,1419,1554,1447,1426
GO,5200258,Águas Lindas de Goiás,,105583,131541,159138
GO,5200308,Alexânia,10956,15935,16635,19676
GO,5200506,Aloândia,1738,1735,1761,1769
GO,5200555,Alto Horizonte,1499,1620,2442,3863
GO,5200605,Alto Paraíso de Goiás,3457,4179,4595,5219
GO,5200803,Alvorada do Norte,6379,6787,7070,6873
GO,5200829,Amaralina,,1171,1143,1101
GO,5200852,Americano do Brasil,4558,4116,4371,4718
GO,5200902,Amorinópolis,2623,2439,2307,2171
GO,5201108,Anápolis,244670,280164,,328755
GO,5201207,Anhanguera,797,840,919,955
GO,5201306,Anicuns,13551,14729,15228,17311
GO,5201405,Aparecida de Goiânia,265868,335547,,455193
GO,5201454,Aparecida do Rio Doce,1672,1807,2088,1950
GO,5201504,Aporé,2087,2096,2291,2541
GO,5201603,Araçu,2903,3504,3343,3357
GO,5201702,Aragarças,15441,16118,16776,17617
GO,5201801,Aragoiânia,3676,4262,5146,5528
GO,5202155,Araguapaz,5758,4941,5218,5199
GO,5202353,Arenópolis,2399,2234,2116,1919
GO,5202502,Aruanã,4302,3880,5349,6178
GO,5202601,Aurilândia,3398,3079,2762,2800
GO,5202809,Avelinópolis,1568,1671,1804,1877
GO,5203104,Baliza,1121,1077,1043,1094
GO,5203203,Barro Alto,4070,3934,4239,6251
GO,5203302,Bela Vista de Goiás,10455,12278,14296,17955
GO,5203401,Bom Jardim de Goiás,5914,5914,6102,6349
GO,5203500,Bom Jesus de Goiás,12929,14746,18218,19253
GO,5203559,Bonfinópolis,3712,4908,6167,7021
GO,5203575,Bonópolis,,1131,1265,1301
GO,5203609,Brazabrantes,1535,1723,2096,2170
GO,5203807,Britânia,4432,4289,4085,4543
GO,5203906,Buriti Alegre,7703,7371,7525,8412
GO,5203939,Buriti de Goiás,1398,1698,1487,1735
GO,5203962,Buritinópolis,1562,1651,1842,1885
GO,5204003,Cabeceiras,4385,4904,5261,5505
GO,5204102,Cachoeira Alta,5502,6081,5965,8382
GO,5204201,Cachoeira de Goiás,1144,1227,1106,1171
GO,5204250,Cachoeira Dourada,3622,3940,5085,5357
GO,5204300,Caçu,8251,8092,8543,10735
GO,5204409,Caiapônia,10499,10819,11493,12269
GO,5204508,Caldas Novas,37057,47308,60070,67714
GO,5204557,Caldazinha,846,1194,1739,1918
GO,5204607,Campestre de Goiás,1681,1988,2276,2376
GO,5204656,Campinaçu,1717,1882,2119,2173
GO,5204706,Campinorte,5726,7074,7448,8995
GO,5204805,Campo Alegre de Goiás,2660,2871,4160,4481
GO,5204854,Campo Limpo de Goiás,,,4534,5289
GO,5204904,Campos Belos,12809,14207,15926,16206
GO,5204953,Campos Verdes,11994,7214,5789,4476
GO,5205000,Carmo do Rio Verde,4946,5182,6777,7054
GO,5205059,Castelândia,3275,3491,3205,3344
GO,5205109,Catalão,51822,57606,70212,81064
GO,5205208,Caturaí,2798,3117,3341,3664
GO,5205307,Cavalcante,3062,3654,3976,4742
GO,5205406,Ceres,17051,18123,17732,19790
GO,5205455,Cezarina,3145,4385,5127,5595
GO,5205471,Chapadão do Céu,2016,2818,4355,5878
GO,5205497,Cidade Ocidental,28263,34465,45990,43654
GO,5205513,Cocalzinho de Goiás,5752,6000,6096,6444
GO,5205521,Colinas do Sul,1821,2249,2489,2525
GO,5205703,Córrego do Ouro,1612,1609,1571,1633
GO,5205802,Corumbá de Goiás,4534,5597,5448,6416
GO,5205901,Corumbaíba,4044,4855,6107,6307
GO,5206206,Cristalina,21000,27569,30292,38421
GO,5206305,Cristianópolis,2108,2371,2470,2472
GO,5206404,Crixás,10396,11035,11516,12318
GO,5206503,Cromínia,2629,2717,2726,2675
GO,5206602,Cumari,2340,2301,2440,2419
GO,5206701,Damianópolis,1306,1502,1846,1853
GO,5206800,Damolândia,1825,1885,2136,2182
GO,5206909,Davinópolis,1174,1294,1356,1400
GO,5207105,Diorama,1403,1442,1395,1506
GO,5207253,Doverlândia,4393,5329,5073,4916
GO,5207352,Edealina,2343,2466,2557,2569
GO,5207402,Edéia,8039,8107,8511,9538
GO,5207501,Estrela do Norte,3059,2988,2774,2931
GO,5207535,Faina,3172,3698,3862,3849
GO,5207600,Fazenda Nova,4645,4623,4257,4078
GO,5207808,Firminópolis,7423,7639,8212,8778
GO,5207907,Flores de Goiás,2049,2225,2875,3170
GO,5208004,Formosa,59918,69285,79824,92023
GO,5208103,Formoso,4187,4020,3681,3607
GO,5208152,Gameleira de Goiás,,,1005,1094
GO,5208301,Divinópolis de Goiás,2857,2993,3116,3491
GO,5208400,Goianápolis,9325,9805,10109,9691
GO,5208509,Goiandira,4238,4199,4252,4538
GO,5208608,Goianésia,41563,44912,49934,55660
GO,5208707,Goiânia,997500,1085806,,1297076
GO,5208806,Goianira,14535,18064,23548,33451
GO,5208905,Goiás,20015,19801,17540,18638
GO,5209101,Goiatuba,29046,27806,28548,29941
GO,5209150,Gouvelândia,2838,2898,3466,3895
GO,5209200,Guapó,9591,9916,10196,11333
GO,5209291,Guaraíta,1298,1479,1478,1442
GO,5209408,Guarani de Goiás,1564,1708,1743,1763
